Coord_X,Coord_Y,label
-6.344814432772809,-4.937402880172902,Blue
-8.310960258164876,-6.986257222440798,Blue
-8.48842905449209,-3.335503203164412,Blue
-5.97462576782542,-8.616961897262122,Blue
7.891688641899852,0.0321705565415768,Red
-11.739099341225494,-7.2617375376028654,Blue
-5.650958756174216,-5.057219375503316,Blue
7.35691562998668,1.879378879234588,Red
7.480851062211582,4.057000251368231,Red
8.640338506668254,1.1016916057006532,Red
-7.593723575081109,-2.766824733104161,Blue
7.08984568481225,1.7217591632118143,Red
-6.890029823835444,-4.575067304931065,Blue
7.0705427219640775,1.4715026236392603,Red
-8.272251479812144,-5.096978279412681,Blue
-6.679076034962673,-2.4835988838895324,Blue
-4.438499896448666,-2.4646287093336543,Blue
-12.49617047147867,-3.5610479260635604,Blue
-8.821656860478155,-4.065293876079135,Blue
7.500782700974278,-0.739807916306956,Red
-7.160679934957535,-5.781291750184691,Blue
-7.455160183507704,-7.35769026887885,Blue
-9.119712973590564,-7.170258873904201,Blue
-5.993990169234156,-4.054783155603301,Blue
-7.134825624098332,-10.150797891455849,Blue
9.36105794151727,4.452563312460994,Red
-5.969054622350606,-8.056010118394601,Blue
10.231763451984794,2.3276967361401306,Red
-10.033103025602188,-4.984039881408802,Blue
-5.411274504247665,-3.1882867039428104,Blue
11.258425345400504,1.9766016639058863,Red
7.07180364488411,1.9307956330012537,Red
5.671803903374624,1.3951971843614055,Red
-6.791783473963024,-9.151230086142826,Blue
9.265960187785383,0.4788327147017202,Red
4.896489765683416,-3.697396851685849,Red
12.105559281508818,3.738351215511303,Red
10.863886094680932,0.8918281726789263,Red
-8.435684417706527,-7.715767090234895,Blue
7.308626317800098,-0.0935632935053574,Red
-5.567115238770391,-6.32066714478948,Blue
9.407576829687844,1.9441073298926437,Red
7.690042021469301,3.0835321976991703,Red
-6.056424518467735,-7.054163281531452,Blue
7.844330789813625,-2.201065952150101,Red
-6.716539217042983,-4.853465869113127,Blue
8.290875539543988,2.521957287026232,Red
-4.2391136250614245,-2.9736754760507607,Blue
-7.464983765382474,-4.137795490394225,Blue
-10.565620265879735,-5.743107468230918,Blue
-9.687544057377997,-4.530968058056395,Blue
7.084658563481014,4.476180787986172,Red
-11.169326798978734,-3.787614726329372,Blue
11.525504971715518,3.3475619586351746,Red
8.351148631518454,3.05685723901797,Red
7.690164709229246,0.3303433060422005,Red
6.642785630369723,-2.490395532021318,Red
-9.367240388004078,-5.640276094127055,Blue
-10.090074249120423,-6.849281249340839,Blue
6.206842599073628,0.0551845394185452,Red
6.595232710743671,2.959259788303504,Red
4.933980755197549,3.987799356773319,Red
7.887308690620605,0.7437359996024429,Red
7.280707492309753,-0.724261014145497,Red
11.216732946633986,1.6229314817890907,Red
7.553867283576471,3.801815606205226,Red
-8.309307222226254,-6.462754685223053,Blue
4.308292116913466,-0.7420209739997552,Red
-6.395120175112825,1.448182484299946,Blue
-8.46642810512084,-4.958421811045127,Blue
-5.57092284630788,-6.667851547418697,Blue
-7.960248392170233,-7.087801124413042,Blue
9.301074400870206,2.9012924792329637,Red
-10.487172142559436,-3.8269484769384654,Blue
-6.438827345781279,-7.900904670230383,Blue
-4.515860648609622,-2.7403582756581986,Blue
-8.832566616148569,-4.844817108406908,Blue
5.446568098359666,5.460309171277958,Red
-9.382047691414094,-5.854678918876117,Blue
-8.670945577282877,-2.703001437187428,Blue
-7.560851095231256,-6.07675623792628,Blue
8.893555075523564,1.3111207981906927,Red
-6.619756902566039,-4.720581938005783,Blue
10.517056187403274,0.9405064980188036,Red
-9.246861311006004,-6.65634994529823,Blue
8.623079573353492,3.780118316098183,Red
-11.221710512627308,-2.106328919024832,Blue
9.227769554226608,4.992849928194074,Red
-7.137404663592011,-7.210732398957827,Blue
5.462276171715025,0.5294969897311692,Red
12.305254699928998,0.468966141241899,Red
-8.09973375538181,-3.3291735152389883,Blue
-7.086968116508859,-2.166353687478025,Blue
-6.1379489713481545,-0.9510344415803552,Blue
-10.849868703607484,-3.702928860757393,Blue
-6.00598999511912,-1.5366741626766305,Blue
10.114978202911384,1.41461072964377,Red
-12.454411305788978,-1.2923923881834858,Blue
-6.538966041093509,-3.8473498096134207,Blue
7.326569824839946,-1.0957741427556842,Red
7.608859210379721,-1.5874666734864928,Red
-6.0483091745113216,-3.240174221575157,Blue
9.848246623373184,1.6300723055733433,Red
5.358925851119116,0.9477057342567254,Red
12.119877543649778,-1.015284609966125,Red
-7.971654735422688,-5.221576361578964,Blue
-9.00062943121014,-7.065133596009444,Blue
-7.28610420801284,-5.576118481281297,Blue
-9.19085886265901,-5.665804553212568,Blue
8.817443954071011,-1.1049721265307832,Red
4.9679410642518,0.6873576005522779,Red
-6.422663923170557,-5.68829035197495,Blue
8.190648299295525,0.777664745688125,Red
-8.111006144241177,-7.555922738708513,Blue
-7.462292941992021,-0.4360427476316895,Blue
-7.540024004211786,-5.748528938895933,Blue
7.121934417351148,0.1008672562444861,Red
5.51127326771931,-1.1697586850711308,Red
-12.160712073437304,-6.7587794544756346,Blue
-9.033540301657096,-3.651795871195642,Blue
8.444316897860338,1.6693382373152,Red
-8.893926633328647,-6.783064351724436,Blue
-11.15703014348244,-4.26726208616161,Blue
8.825747854918838,1.4578271838412504,Red
10.007706074983831,1.1355101353589463,Red
-5.704692427095572,-3.789802935492899,Blue
-8.427349735227363,-8.690272602464127,Blue
-9.059915642944054,-4.881585078170537,Blue
5.944648606965751,3.526537588023965,Red
-8.559768774634737,-6.504632676414296,Blue
9.045557808070088,-3.158374929767504,Red
-7.689210283730789,-4.345532771409632,Blue
-6.07935573864796,-5.081715275515288,Blue
8.116276015516526,-1.3651571741210606,Red
-7.17698701072188,-8.94424698477821,Blue
7.040637641629464,4.455442607369553,Red
-7.442378568830239,-7.530833709075363,Blue
6.019576062734279,-1.9722236547537648,Red
-7.061250012414794,-2.2555210496007536,Blue
7.130085529009032,-2.284191592592268,Red
-5.339482352916889,-5.277208814847737,Blue
6.300996746114041,3.189070091709436,Red
-8.467664859119228,-1.124600238608524,Blue
9.661762178188097,3.794140809258943,Red
-11.333563805028804,0.0681505286040149,Blue
-5.028592478230328,-2.559032662595459,Blue
7.4087002625307505,2.2439078900194125,Red
-5.174832698371469,-2.484784618162393,Blue
-8.117633861030944,0.0869070635295612,Blue
-6.946730043391745,-5.315406800681749,Blue
-4.906781313126656,-6.623658197458742,Blue
-8.90220629204937,-2.59212821413487,Blue
-6.960351403429499,-7.225362046889194,Blue
-3.1979381623337844,-5.8777023286619645,Blue
11.111671055935329,2.536800907405837,Red
7.99498382338042,3.832244134586,Red
9.511362817689587,0.1845041964332818,Red
-10.216185281647958,-4.770444781873813,Blue
-7.892906801202239,-4.99763046035016,Blue
8.555334282274833,1.6590402823429509,Red
-8.422936412532703,-6.51460656538042,Blue
6.630098842435158,2.284103800652296,Red
-4.213931035594877,-6.927647668791838,Blue
-4.389973653724223,-3.0427164493765773,Blue
8.250515914785671,1.471177047174595,Red
9.765371650470478,-0.4465734197809685,Red
8.240520284150861,6.99199913128387,Red
-8.481875971985014,-4.716285117567517,Blue
5.891885125347412,1.4827074926998811,Red
-10.952902623465436,-4.067034561422462,Blue
-2.085142734539245,-3.9993805852235904,Blue
-11.556417561324976,-6.300947857270357,Blue
6.550236181327713,-0.8886817625023955,Red
11.253874677600455,1.217439725207986,Red
-7.936217963607528,-5.925942785012161,Blue
6.285240118270354,0.3448487768142907,Red
-5.554913415463004,-4.434324154729785,Blue
-11.339595533047856,-5.070052285594024,Blue
-9.81735213416558,-2.9035567120311776,Blue
8.08409023153536,1.7612539635042763,Red
4.858356059905484,1.2278933078692638,Red
-6.886757559485922,-3.2405760773653407,Blue
9.122418763733098,0.8388047182267825,Red
-10.861603579480311,-4.858710952162984,Blue
6.815712739513084,0.8122923814685064,Red
6.010009377398352,-1.18331277996566,Red
6.753337726360673,2.8663782372264053,Red
8.042026751153177,1.5511677286980188,Red
-4.66429115561268,-3.483086492458388,Blue
-8.004846850648544,-0.6445219159122901,Blue
3.825731821083221,1.4891756740079596,Red
-6.198607044490542,-4.395101749365311,Blue
-6.73449239927241,-4.971324836357597,Blue
5.938820026747056,3.0516919556753623,Red
-10.670855634590644,-7.146849618555801,Blue
-14.119569393744072,-9.452081413361508,Blue
