Coord_X,Coord_Y,label
-12.118183890476578,-4.7765867100687665,Blue
-9.89314747482954,0.3429646128726058,Blue
-10.483853393028683,-9.362718086401959,Blue
-9.926456605244605,-5.337223010910407,Blue
6.855357066064322,9.917813545935495,Red
-7.032793550021948,-2.0274534085588973,Blue
-8.41214088578582,-3.72390549297998,Blue
-10.34303150160286,-5.507503468058625,Blue
-11.132470617026334,-3.226086552218568,Blue
9.028458043815517,4.50084903738823,Red
-8.597065539705781,-1.3643686475575976,Blue
-8.294242502507835,-5.044102492687348,Blue
-8.034030137068816,-1.2042867851132257,Blue
9.60633174652442,6.897936844818922,Red
-7.621046424366389,-2.7254472152115086,Blue
-13.21965830326299,-3.8362555519806083,Blue
-9.885938659414476,0.5856827278330465,Blue
-6.710809651728898,-0.9466258228838655,Blue
6.149310623273024,7.469611975256412,Red
-8.425392482159221,-3.7142893569390965,Blue
8.010017414222052,3.559373920762811,Red
8.69894528634866,2.194124843856963,Red
-5.772399232120996,-2.8630253221538164,Blue
10.132683448825713,10.613565314602168,Red
4.023165184648606,4.833248988314375,Red
-9.969296616426927,-1.285329747315319,Blue
5.461935874227771,4.850308708265159,Red
6.150579719744563,4.069493752291657,Red
-4.688678467470555,-1.191907888736858,Blue
5.068666848318523,7.8379401109860645,Red
6.62261284703866,5.391745953966992,Red
-10.32398166274197,-2.317439576521465,Blue
4.245212963591803,7.159069498618664,Red
5.033033238929839,7.0592801532693015,Red
-9.004518125792293,-1.8012418107315642,Blue
-10.162748353341227,-3.043643436005884,Blue
8.347466767316476,3.078762086342687,Red
4.891884933870622,4.554404362909091,Red
-8.96879834240283,-5.1609311668129,Blue
3.0056227995180413,9.855042100784358,Red
7.288332794713751,6.904485794715118,Red
-12.84430052054135,-5.025805221281615,Blue
-9.876273797510542,-9.025885171212344,Blue
-9.54997937923425,-5.682494799019338,Blue
-10.296801142323453,-3.592240476832143,Blue
-6.07893415969451,-2.4071307780851297,Blue
-9.510065515623364,-4.458358460861339,Blue
6.435165697600167,8.202283939973318,Red
8.499816944125191,9.099859413463381,Red
-5.3734952364432225,-3.4043160352870854,Blue
-8.44879639442659,-2.892326927513117,Blue
-10.03116515177911,-1.2229672750072984,Blue
-12.844290580237674,1.605947573609635,Blue
-7.797750035503242,-1.4969295811635581,Blue
-11.509812333580392,-4.621825214445012,Blue
-8.749281962026762,-3.7792210850017103,Blue
9.82550770923526,4.303272664236555,Red
-10.040246328580691,-5.145497589364445,Blue
-8.525163288448391,-2.3492005835755565,Blue
5.816959008749507,7.8074668261681825,Red
-6.073504057859923,-3.2537403219959184,Blue
-13.210996588895956,-3.80787305950501,Blue
-10.089375195105132,-2.5393509559167176,Blue
-13.636859451947002,-0.9894860596843404,Blue
9.123047415841619,4.819898891562519,Red
6.784040734155926,7.039840485738845,Red
6.44490509643467,2.229866987103282,Red
-8.86032495533733,-3.60795196323474,Blue
4.9677098378359545,6.3292216678802244,Red
4.590140391644605,8.49828243158986,Red
-8.633793001997043,-3.2162433664397576,Blue
-10.13165339687741,-7.275008586230149,Blue
-8.501540420841614,-3.172939774344906,Blue
9.440557847160783,3.261913874809688,Red
7.949047363939436,8.104158072735212,Red
-10.421173943733857,-4.558972082695295,Blue
7.439984323670558,8.7126707096447,Red
5.4944248282693575,5.265987785590865,Red
-7.0829279275449455,-0.23465669962749924,Blue
-8.742364643274882,-1.4964158245074843,Blue
6.180392894669127,6.409121505761371,Red
-13.264285567318588,-0.7424950603214935,Blue
6.0647913592875105,9.114932067607088,Red
-7.0219814395217295,-2.6644252764509937,Blue
4.475642347058094,5.357802551597144,Red
